region_id,region_name,state,population,households,population_density_km2,median_income_usd,education_index,urban_rural_flag,dsl_coverage_pct,fiber_coverage_pct,avg_dsl_speed_mbps,avg_fiber_speed_mbps,competitor_fiber_presence,complaint_rate_pct,churn_rate_pct,broadband_adoption_pct,avg_monthly_data_gb,terrain_slope_deg,road_density_km_per_km2,existing_backhaul_distance_km,capex_per_premise_usd,take_rate_predicted_pct,roi_index,priority_rank,phase
REG-2626,Region 2626,Indiana,36959,46369,606.05938556666,63883.033888901955,0.5037321160124012,Rural,46.95412822454923,26.55677183024336,25.79022266092219,456.3230160741923,0,17.88497093690451,3.162761457796613,75.69883004977075,269.70783364486545,1.0886990131567802,2.9161998130025704,2.87513875919568,514.316110439241,117.63354019492738,228.71836562627777,897,
REG-2627,Region 2627,Indiana,51803,44014,784.5360830195252,63916.9021907502,0.6358036642193914,Urban,54.64521943692881,39.3806638203359,16.585473143881977,690.3841929173205,0,7.9110509309000125,4.434011488037031,66.01834417277028,223.33631891531073,4.108715945982887,1.8933430389563715,9.075366110152796,546.3688225257633,125.62961035065508,229.93554019040164,840,
REG-2628,Region 2628,Indiana,102356,21480,359.4253354767591,81106.45452742309,0.6006473507020624,Urban,58.180697031834,8.401548137378045,35.71298152496745,600.1108124463581,1,15.134771241355354,3.3446984908218584,85.24615997140242,362.624682947559,1.393296350408518,1.71166456195697,7.939323247128813,519.7752296947031,128.44541027062726,247.11722093042295,267,
REG-2629,Region 2629,Indiana,105043,44429,327.5533705865501,51836.91900178535,0.499263439668538,Urban,63.56588336018767,18.931431413265877,21.498798148722923,499.71088034149625,2,13.791322181396506,5.152456758565172,75.26315000490608,270.5124751946635,6.529713566542189,1.0859911349013478,4.8017796591556845,574.5053139632203,114.88540175577546,199.97273996168886,2431,
REG-2630,Region 2630,Indiana,126311,17887,554.0771349338406,50247.858854102255,0.5824749204343844,Urban,80.11135218910593,5.135363544537368,48.05204055494637,791.3929848337175,1,8.086142062105552,8.501733970836801,73.85180022524011,318.60229463569397,0.14978309017718017,2.0266466582237066,3.7614329845261105,506.4320901419912,118.65501577736669,234.29600550016235,655,
REG-2631,Region 2631,Indiana,101341,11755,607.6849732991401,55613.46979030898,0.8093768271507946,Rural,70.7755785447586,8.174648545603144,15.83137750842151,705.5998114466414,2,13.062251528771585,5.330504761189628,86.81383891037264,219.10111827994308,3.4835030623191816,0.6723501049749785,7.552907207033398,549.708234220553,117.35693367213723,213.4894956386109,1723,
REG-2632,Region 2632,Indiana,97496,9679,347.31650129683516,53651.703888475095,0.6531181437123036,Urban,52.85636223888679,18.750738964512703,34.88445402898097,671.595731803569,1,8.047096465681923,3.5362127853489818,76.31996558675831,188.15346472278364,10.47971613920514,2.1469820067336616,4.964011599364997,609.4548622803852,120.38817477169201,197.53419362549334,2552,
REG-2633,Region 2633,Indiana,12421,10748,556.4821119948201,40200.97989860148,0.8276037076912051,Urban,47.99788873665836,25.289857561401373,41.68924781105031,481.66453962659256,0,10.142375696952751,6.226050043197506,84.95108109473566,234.05280827007078,0.9294450422695517,0.6634888089199615,5.832668068894367,524.3662946882803,111.98658939173853,213.56557529753343,1718,
REG-2634,Region 2634,Indiana,34730,28462,631.0928082061113,46541.76110899626,0.46582560441336435,Urban,78.48945045473654,21.970964461782888,45.489784474670905,481.35707664923586,3,4.54959138992929,5.937727286705455,81.3078124666394,330.2888849615506,2.295606640241634,2.102520618921392,9.311498568909231,527.7122623274438,119.6312074425547,226.69779723315185,988,
REG-2635,Region 2635,Indiana,40143,5639,668.9963206190193,63967.660883404955,0.6752941130280772,Rural,78.88811349841072,29.568852595511302,29.24961359087338,809.5568961914807,2,5.225916933228404,9.353552364494275,56.14231075611305,155.84481808385408,1.6824573669704859,2.9123176059410016,8.030841655507393,520.2582650980025,127.80309689511975,245.65317933208638,293,
REG-2636,Region 2636,Indiana,120655,34800,426.39014328991203,65294.74469160787,0.7201829516748091,Rural,71.28928865182583,14.682630963542113,43.943600022933914,980.1710330658573,2,19.26924630153697,8.340126778221777,78.02306411809911,463.46868204413164,8.81998782917398,1.4120519776325446,7.882358485817781,595.2817705721968,117.23197530457435,196.93526847275808,2579,
REG-2637,Region 2637,Indiana,112879,15124,319.6816857930372,67844.97161912941,0.7443216965187872,Urban,69.64214504986856,12.944486618809359,32.29792710903605,333.414344556864,3,6.6937574363870205,6.126059952032037,72.88586676457518,363.9827126277676,8.948207355493135,1.72438936893258,9.538051670540995,595.281227841176,128.56747986045508,215.97771582133197,1587,
REG-2638,Region 2638,Indiana,140556,7244,425.6753016417359,79362.74774436286,0.8413858039436481,Urban,56.44457893855626,17.876739173434746,20.447576702504552,878.8408501004684,0,14.634347231603067,5.901020307883915,58.39506117724353,253.53339621476576,2.4348681976771345,0.600743469697204,5.2311699877052655,540.9947222658824,127.97389608689897,236.5529474130502,568,
REG-2639,Region 2639,Indiana,73110,26113,351.1856940357997,45735.91942643554,0.6960887601666633,Urban,87.65323749931603,22.793950163594552,10.300976946834183,789.9899238010614,3,15.690166895629122,8.189592944364158,82.3304026403624,175.02786623865114,2.096707402883353,2.6992190937995764,2.7688762061371737,524.6718492443657,110.31582619671447,210.25680404921994,1901,
REG-2640,Region 2640,Indiana,131549,47470,508.27842390998336,54848.37584531889,0.6114861665854074,Rural,61.23999639563605,38.84192589255927,45.925006416381294,846.4372766202566,1,10.021831821469188,7.2299466491011755,62.48448367190902,240.04690730633095,11.42698124005001,2.5860028034579785,5.414664285608986,618.1367842331014,119.4067224654841,193.17200579419884,2710,
REG-2641,Region 2641,Indiana,113318,18897,631.7532502653338,41227.09388708052,0.890251127201618,Rural,52.302552085468484,15.324940930541441,29.705306975443335,751.7541571539821,0,4.884273505256072,3.077363012274638,75.24807892817824,336.09040608471565,10.250108357961885,0.7837060459448137,3.432314299277925,615.2609698300104,116.7061281393354,189.68557061498635,2807,
REG-2642,Region 2642,Indiana,51488,50683,400.4560413116785,54686.70209975397,0.52236600840943,Rural,78.04569672530072,37.45847310367238,47.556560108075956,390.5441130421432,1,4.500926185621502,6.560856488194833,54.06403924148303,434.2744069369034,9.405037179108895,1.789376366441266,4.441674135858686,599.6389110093018,123.74261010137978,206.36187517100646,2116,
REG-2643,Region 2643,Indiana,84929,32777,134.93953898965185,43628.71483712754,0.582798020165073,Rural,79.31227951512041,6.612332087818048,19.62920751636954,721.6123063262622,0,11.493828679603816,5.897291349969601,82.09385389066367,262.23305788933106,6.55336401939055,0.804381531851776,1.2700413586207455,577.9655516737463,112.61929447488072,194.85468320515542,2653,
REG-2644,Region 2644,Indiana,74492,9561,334.9929080589584,57159.872729279225,0.6138049794973466,Rural,79.63655817913487,14.554214011697647,24.40479085958518,754.7913721284192,1,19.159334064766885,3.627330560311393,62.01237041800653,265.36902082828334,9.971258686261955,2.0954319860903157,5.540781829164503,604.4848725136839,113.25246911282609,187.35368619214265,2867,
REG-2645,Region 2645,Indiana,141314,4869,728.1001234624699,76928.19833076041,0.8277169748717139,Urban,68.36749097420456,31.21845972335223,43.658583789337385,658.7070026057048,1,6.763762932740596,6.597174694247567,75.07544198122929,342.2051721862753,6.32459995749248,1.680376767421942,6.421966183582131,569.197045908029,133.05308881918774,233.75576134083883,677,
REG-2646,Region 2646,Indiana,110627,4334,58.12555043576682,76417.05658182738,0.5936994498389478,Rural,72.6840815656494,33.86258256124106,15.801623171481364,505.15405018393693,3,17.914359213722328,5.452298742523359,66.76504651222965,317.75058931387497,1.7223484821362178,0.5769850093935622,5.27145674346314,534.5549576277535,123.87704091993582,231.73864380507666,749,
REG-2647,Region 2647,Indiana,56014,43243,697.859182696079,72642.04859360508,0.5092137401420427,Urban,63.162271551227775,33.69718443780694,47.81623201961443,310.35951555235846,2,6.650312632703857,6.757175974730633,57.22076603571979,321.198564251495,0.35470888200903783,2.410518946983381,2.012917201599347,507.69557311742994,131.00077419063945,258.0301683275441,82,
REG-2648,Region 2648,Indiana,141759,51857,582.3118278219629,81990.08497926602,0.8196971286641994,Rural,60.789592375529345,25.736251125225074,15.972290755157616,357.67732206672144,2,3.6415791312679664,4.853473678177245,81.84506177488197,283.3282589614285,10.469447580292517,0.8836835339714382,4.23233608264473,616.0107441451202,138.08177918461865,224.15482278031385,1137,
REG-2649,Region 2649,Indiana,100404,48843,332.0603464823637,69064.82826861355,0.881196011296167,Rural,40.751561112818536,8.722856111053773,30.826832909031086,976.4960280751027,1,14.631209179341107,4.373492278567466,75.09815177945306,240.86013200490595,4.8125824286254995,1.7008960865378153,8.39233942054729,554.0050782154913,122.82744679083389,221.70816048559345,1272,
REG-2650,Region 2650,Indiana,137847,10073,400.3640596738145,57133.35350000783,0.8117938222565226,Rural,69.12537676300205,6.370921243722854,38.76289035594942,506.9413110830069,2,19.94764038141254,6.017464635093575,77.4920322980542,451.6480853154703,6.317187451435492,2.1782981278362854,8.668042331821237,567.7626143548804,112.60856444487388,198.3374065106862,2516,
REG-2651,Region 2651,Indiana,122641,16499,286.8458975271898,79821.92769409236,0.8078719759762396,Rural,87.77022129644755,18.37077875137674,14.589795076221366,512.7232226873292,3,3.106303439786563,5.913690990203237,51.69936743488946,300.50732944600026,10.70781787374034,2.6364198373645893,5.3525451761293485,610.871201327461,137.42592109521692,224.9670974774746,1088,
REG-2652,Region 2652,Indiana,52038,30740,793.0324103716189,70438.30682350336,0.6799397839304754,Urban,72.4556270757816,30.690143912107434,24.726929904011303,413.0666374302708,0,4.866539480925803,8.17128126716068,51.187984863622496,323.4559991085674,9.329164834719144,1.854081726273101,6.204188850324389,598.6851538536079,131.32592182701103,219.35723807696624,1401,
REG-2653,Region 2653,Indiana,69408,33664,372.2899400069379,43369.68630773885,0.4652044650021017,Urban,48.48618399242366,7.949864662861887,36.931568504660085,617.3508300361428,1,14.469352290800693,5.271333873126769,65.24399363162746,490.32746616866103,0.24331357924770947,1.7032859953496602,2.793812181203415,508.3041404430773,110.10936132122887,216.6210198981441,1549,
REG-2654,Region 2654,Indiana,99532,52413,672.9325082874211,60652.18403596159,0.5500655434270088,Urban,71.05652361592726,34.1995620545128,39.173761249218465,753.8266991078912,1,6.909835824786122,9.376538490929464,74.69142369810636,358.7329691756332,2.7241179500263017,2.0775245625939363,1.529155638332804,532.0546003281324,124.7982233581519,234.5590533023969,641,
REG-2655,Region 2655,Indiana,131155,52359,562.7888680465127,84129.88130600806,0.5390923878143543,Rural,65.11919601662147,10.108258556666536,43.231225677734145,794.5423179078916,1,17.77807682481363,8.392003869988462,70.67982125591708,239.1461578348522,3.4440580198439497,2.293233469312975,3.4117483250628076,538.8012352010005,127.84247919315312,237.27206034607792,535,
REG-2656,Region 2656,Indiana,28945,55770,456.1229253483434,65213.96910685229,0.49768205018179346,Urban,65.54611882576118,28.980847140241764,29.347755135779824,569.0755402503426,1,3.400453855345611,4.309611952021562,85.63786472348329,213.35752566222385,11.728920389828586,2.387292853298241,1.218281821171095,621.478049010516,129.88662146914965,208.9963139904107,1988,
REG-2657,Region 2657,Indiana,115752,49796,223.81785538466914,56623.3982652244,0.6874405497484268,Rural,65.27664732407518,10.698838267795455,41.10787992434257,798.7766577501249,1,15.357083758969,5.525722777394074,82.2850235475732,276.6735375978537,7.906469929764603,1.3908417344395225,5.108680598202106,586.2545899605328,116.026032125437,197.91065880311143,2534,
REG-2658,Region 2658,Indiana,101441,29899,391.68419224070465,79620.87262352447,0.6058559729926097,Urban,56.14254329855307,24.663592279211198,42.94826387319043,602.4728873707104,1,9.344249027507056,7.727185849566402,77.73810607719462,358.6127947795719,2.8959346904275614,2.2888899221339485,4.787967311711669,533.3282769708981,132.33503708975658,248.13054698950017,246,
REG-2659,Region 2659,Indiana,76289,59434,774.8855128701163,61336.41538954663,0.8728574080872992,Urban,78.31946169095056,7.572932709167716,18.904632881637013,576.9729261016084,0,16.810246915346603,9.311761119810008,63.72917532915445,221.22562966672615,5.169739482555926,0.8573299450808742,4.19383302735486,563.3615155732099,117.22001016249604,208.07244890206397,2031,
REG-2660,Region 2660,Indiana,104273,38163,300.29162425108404,64024.426923164414,0.6421376432609925,Rural,76.78610487976938,21.977563897048014,45.2311311237265,570.2725294559705,1,10.513976033784132,4.71609502839528,79.15440427076294,326.8373637666239,0.46071309137323,2.6632667949893096,8.351446146582324,508.3619180866938,123.6010326345549,243.13590030454748,358,
REG-2661,Region 2661,Indiana,92683,43594,700.382773995756,67790.84353493122,0.7768224765318875,Urban,51.20512054972002,33.02755330036225,15.251678527403993,443.4666537485225,3,8.977803897053162,8.477170177939975,53.166243866466374,338.0167778464133,3.473040561272699,0.5986747534627014,3.0176392618138164,551.4339661723807,126.71317864982308,229.78849041412144,846,
REG-2662,Region 2662,Indiana,106008,44412,477.76366015300374,62318.65585669458,0.5627711235872774,Rural,58.46670147759603,6.1227354078010645,10.695001548840581,635.5461122340008,3,2.0382912051878863,3.3797009865380474,61.182246672795216,174.29897871978957,6.206909091757098,0.7915041813644412,1.850275631387441,574.7032629604292,129.52869496419697,225.38360805011746,1063,
REG-2663,Region 2663,Indiana,96118,53194,671.3722771868788,78721.55647103528,0.8703210108823813,Rural,47.49076286301762,18.04215945908704,29.523667804378913,477.92908874733445,0,15.884330681294472,6.30239616039348,72.14868882815617,445.6128783955707,9.478891756694088,1.8119573289926953,5.062321617833598,600.3078113289475,126.65331369048207,210.98061910955298,1867,
REG-2664,Region 2664,Indiana,41717,9419,701.4597475662962,58669.82059829977,0.7442907965199896,Urban,70.69040904180423,36.311750168186045,12.288977507130587,938.0556504174967,0,14.848431059397527,4.694803427776142,58.52321684006758,176.00664139560783,11.722614746924775,1.2429561960190914,8.606960018603084,625.2714832839995,117.45616545163186,187.84826845890723,2853,
REG-2665,Region 2665,Indiana,126713,52009,464.1349224665956,85613.98777175636,0.8855332125530324,Urban,50.54504410230695,24.686485919881903,12.527057898218228,836.0263757448906,2,2.746962554363404,9.183998536990808,75.85177174415952,172.95925096451322,0.7045067804928409,2.2774691684100183,6.6831824603195225,511.435906609118,140.60942384238746,274.9306844226972,3,Phase 1
REG-2666,Region 2666,Indiana,55600,38700,441.3164314331355,58321.60114896893,0.607341381524813,Urban,64.39419738818545,28.29512955175638,37.09163784301286,711.5621103010508,2,15.391728977495212,5.17657920462069,55.39926675107558,269.56896736932185,4.340096736037596,2.36930510596174,7.451321316528961,547.6216141545932,116.8474173924883,213.37254478692353,1729,
REG-2667,Region 2667,Indiana,51561,55843,269.5502768790015,64080.48360119524,0.5033504109355313,Urban,59.57885730891931,38.10492519321824,18.459689163669324,608.3003395040063,3,11.090576017379743,3.4774556313769676,62.06779025064873,212.57056726160863,6.8799394457141005,1.230976561374287,8.20395583201244,576.9230259817216,123.16778098669383,213.49083922782464,1722,
REG-2668,Region 2668,Indiana,18165,29922,243.27433725713877,77354.85959117468,0.8960943753184651,Urban,86.02925626716062,8.27998699049578,15.70020876373186,563.3883236323823,2,16.94819397174178,7.180937142992687,81.26436122978978,156.66691212527428,9.08763044358058,2.0702251029129846,6.679846511459848,595.706697027379,125.11887461819391,210.03435959767862,1920,
REG-2669,Region 2669,Indiana,44517,27520,400.2113018025927,59280.44516028924,0.8986382994114259,Urban,43.70978821375389,15.448506907322393,21.548714083117634,722.0245962690499,1,12.411141602392421,5.282418686422902,71.70310426154875,393.1196879614771,10.805488688767845,0.5145492019669866,7.398097569850228,627.489374322063,119.71130929823069,190.77822541228895,2778,
REG-2670,Region 2670,Indiana,55226,42460,401.00511971893764,58386.55997714702,0.4611726519079411,Urban,66.61928726374492,29.87414954711587,16.564523392332426,328.98553287092136,1,6.588165402703199,3.543233707796653,68.73061866885897,442.14649572064127,5.846395349414466,0.699867783922755,8.701970271169927,572.7523665768988,123.92274766641096,216.36357158512564,1566,
REG-2671,Region 2671,Indiana,93280,9995,55.82172327057798,56153.60819506046,0.839218616741096,Rural,58.89026377833866,19.35317042503199,42.08450004351786,473.5147040490136,1,9.409486950182485,9.003339154801568,72.66982228776479,187.20819483069096,3.6015743246387366,2.3298218106156536,9.24521894928912,540.3079169887894,120.54921453738424,223.11206396756435,1188,
REG-2672,Region 2672,Indiana,110988,30026,701.6474931937718,85669.3752599759,0.7830955711461164,Urban,78.55576946039842,32.87420461468704,17.54355457538066,684.1945655865272,3,8.652198088342164,6.196568524171646,60.45782130634454,354.239973841202,11.831732680731806,1.7702267667620832,4.8606379276875735,623.9663205903524,135.91292915931422,217.82093788447284,1486,
REG-2673,Region 2673,Indiana,83127,47908,705.7468380904285,48863.17264804999,0.8513037149624183,Rural,71.51256526435755,37.65002092093701,31.70854850695312,997.4954866729108,1,11.919459925597529,4.247178781130292,76.34103054135794,210.203643803346,10.46173388384291,1.9296736603813442,2.960241264717794,609.7995622398843,114.89601838354699,188.4160394630604,2835,
REG-2674,Region 2674,Indiana,75744,22859,611.2335408763315,43606.05947159685,0.43125123190145825,Urban,62.2090440629185,16.171229722469562,16.808476668727543,506.79208344030576,0,7.394626371386556,7.047737437936686,88.39062531586033,446.37145473326456,9.508786834435059,0.6599096396081356,7.6154022557365995,610.2414581690698,115.88732863868918,189.90405697179318,2799,
REG-2675,Region 2675,Indiana,36577,46121,457.77801041886266,55615.58607868534,0.7964171096415928,Urban,84.4411324773356,24.255695746682136,33.152819831975535,716.2881027232593,3,18.403737467273668,5.583781475063331,83.51733562294658,353.5019341028808,4.259526753138091,2.2620121769960737,3.276039512463045,547.0161102225462,113.08480306552373,206.73029724758322,2094,
REG-2676,Region 2676,Indiana,11751,4510,639.3583906088445,63557.95297888975,0.6895392042598479,Urban,52.13872586405908,11.93340681487659,24.721990550572805,922.1124110169286,0,10.919851022390253,6.304352853985512,64.92177895892793,361.18880533925443,5.622985566501711,1.099256345300566,2.337023015447312,565.3269148202825,123.04309567153267,217.6494563515485,1494,
REG-2677,Region 2677,Indiana,25417,13388,147.78051842761136,47705.83226520877,0.8276336287741167,Urban,75.45528424475175,15.558319578399823,20.33622944706741,717.6377997391099,2,6.55506638015862,5.340178302949089,52.95699003190024,258.400771353107,10.236177313265127,1.490053361658518,5.878904416689688,609.0729421802278,118.6088630284775,194.73671347787527,2659,
REG-2678,Region 2678,Indiana,63851,37752,411.82589671874007,83341.70528490053,0.7245862208834382,Urban,52.21582035705956,11.219745233597845,45.383282616127445,307.52792831474585,2,19.42935123505433,7.621440838434544,81.17771491410163,186.18881957032812,3.1037482743016267,2.8160522503153778,3.5164270196853606,534.5885532172521,126.1273716544068,235.93354346132014,588,
REG-2679,Region 2679,Indiana,19051,4037,518.8309972244924,68946.99880767617,0.5224167062094671,Rural,89.76541379212972,33.52756677311363,11.80410285309688,558.5895937319422,0,13.157292113087856,4.320175447321821,62.97314132090372,217.6812971416913,8.611430192340466,0.5542932602043805,1.1496846268054033,604.1552934308836,123.9476657133678,205.15861908532236,2193,
REG-2680,Region 2680,Indiana,124109,8053,579.0594738030495,49228.21955777353,0.8060909807752313,Rural,88.50684629487502,22.2283127579173,44.32466160158202,644.9075713270104,2,7.509397015581402,7.894342188666817,63.7021075449708,470.5799672894373,11.396828766805509,2.365860833272211,9.981583265155445,618.1950789735138,118.60659216642165,191.85948934333604,2748,
REG-2681,Region 2681,Indiana,142394,15528,110.71870198088125,77317.07652964938,0.6615493703890036,Rural,54.941512167154364,10.726824737732573,34.9984996649339,933.1354450746776,3,13.32527735259943,6.516442928712216,62.03907073841162,239.25815932234377,6.132486012834643,2.0893173613425278,3.146119730418236,566.1111124158277,127.99831638274514,226.10104902644278,1027,
REG-2682,Region 2682,Indiana,76298,33650,206.46873929934185,53417.42204205342,0.6264063792762482,Rural,45.47986799511666,9.634749957320988,10.150446062697501,914.5840225818839,3,10.096302816276925,4.0751451131585155,72.70812763365869,435.06933094261865,8.991813960629546,1.4586090902635915,2.7336227719602726,596.773986088229,118.63166876800517,198.78827082530754,2494,
REG-2683,Region 2683,Indiana,99831,11704,304.89460450400543,51966.74294771834,0.7509739352601301,Rural,62.07602563473055,16.688592134853174,47.57548819371091,887.9840657104498,2,13.829078442428015,3.382663380293835,71.83391435693524,452.11281956458765,6.928123068044645,1.8348626607293637,2.0595533676276525,574.7312298624151,114.92010871991675,199.95452265127037,2434,
REG-2684,Region 2684,Indiana,30031,39617,366.6729711757156,87396.41087917342,0.4668161250485731,Urban,73.29144500663926,39.681397614297055,37.55799384404059,697.7079302397765,2,18.759134095613586,9.565692113102724,89.11904857824473,186.3899003269408,3.191346392158665,2.565444060857366,8.469104299501685,535.8114245719771,128.69089816309582,240.17945915561265,446,
REG-2685,Region 2685,Indiana,118597,6826,104.09866566400326,75932.3102539796,0.5424856557512663,Urban,75.34030730332562,20.566824761003957,45.821988270997835,896.6075213285939,3,12.418661809685041,5.1363845632749126,83.73911301326798,246.2340529114556,11.023860191381383,0.5464564295428813,6.313606258466512,628.5383225491171,128.03122567924177,203.69676929163975,2274,
REG-2686,Region 2686,Indiana,116384,22782,666.6026886926236,80496.93692625387,0.6106623377406669,Urban,46.58852353844395,14.380243661045894,14.459771661948153,317.1020299696585,2,2.368269924333825,9.028874056741179,80.46987949312044,397.3921446799044,11.17938361405045,0.661330248253577,9.754631640204213,626.9148744211634,138.35385252365987,220.6900141768104,1329,
REG-2687,Region 2687,Indiana,92332,23085,646.3089061796071,44512.83577047286,0.5454676926023234,Rural,79.49173360199194,11.386669555734978,46.06388847977215,653.1193181227824,3,10.806504355669006,3.241492740818242,68.17935979041988,448.1906580150198,5.47711075951856,2.261984323418347,4.593212851044438,559.192004723636,113.61121440070123,203.17031259567128,2308,
REG-2688,Region 2688,Indiana,108985,25397,130.4903378524675,40673.01386150507,0.6298380887103413,Rural,61.737659808587274,19.937059954223958,12.135630403646882,766.7971336348824,0,12.776662110732204,5.0896195381244524,70.6095637437823,407.1374156582243,5.008392314029738,2.0127611337764115,7.876310456218187,555.0522225734436,110.11517724216677,198.3870575846519,2510,
REG-2689,Region 2689,Indiana,106361,47686,546.8862500354277,72446.75952202652,0.5785636160384934,Urban,56.50555405966333,26.61089807720716,41.43116721546936,910.0524312407179,1,2.2466101077390666,5.174139356598706,51.923998184621524,255.31918731899475,1.7617609471534945,2.860960608566101,8.756197674561498,521.1129389668306,134.426091674822,257.95961225092196,83,
REG-2690,Region 2690,Indiana,116221,24600,199.65623713012212,88362.52706094916,0.8547406536548172,Urban,74.68049418768805,5.4076014999142155,23.97970393853427,582.0532938209731,1,19.571706547222696,5.330436433548368,54.74354833040338,219.22026338550646,5.279156200961691,2.6224402857994162,9.07675839625341,556.6048042230432,128.52389829269643,230.90691513541844,781,
REG-2691,Region 2691,Indiana,13646,33419,377.34616820335924,48429.415802719945,0.4188886746906518,Urban,67.74509550362322,31.945886097721015,40.639625736291116,541.6135382851629,1,5.971975117091964,6.911568932194739,85.15879087631377,453.54083418605575,7.194417032930772,2.1639688329561473,5.289960589883107,576.565308974054,119.4371278076864,207.1528167732013,2073,
REG-2692,Region 2692,Indiana,106844,22246,681.4049498875064,44475.14154495106,0.5908696007435665,Rural,52.46952150246835,24.611518890268467,49.790975812939905,854.8477946621566,3,5.989346847949915,7.133608568905515,58.9459476672327,478.5647966471575,5.263557214360527,2.667693246503045,9.14437152329943,556.3841290712462,117.4460932941156,211.08814424696928,1860,
REG-2693,Region 2693,Indiana,27230,34971,230.05669246994364,49908.29053256598,0.7645506057885076,Urban,51.230789386047874,38.044665747318845,32.45239477420592,457.3655358924258,1,16.792209581744018,7.875736502962226,64.52055946757412,401.04642511367206,6.022705121471024,2.5733082033198222,4.085498874219298,564.113099526801,111.52037760088778,197.69152266528684,2541,
REG-2694,Region 2694,Indiana,122708,54543,778.1182525964755,70653.61066423061,0.5204040518270767,Rural,87.80193419716839,13.398087489528963,18.487588109804364,606.3958929524761,1,17.320424635057602,9.051984308305304,55.88421465051972,473.160353226254,8.116631928767926,2.1914852302584458,3.997358103736115,585.7294346862807,121.47046562406922,207.38323606552117,2062,
REG-2695,Region 2695,Indiana,111434,5816,420.19345765276205,83320.20072570717,0.744183582912693,Urban,71.848484533113,20.009859486156017,31.88094008976083,302.7457475127421,3,18.48405600054864,6.901294409614947,60.62321011714549,182.5278689390157,7.008764506449637,1.775839552377411,5.27050211304656,575.7187844242502,126.87285556241467,220.37296505670622,1349,
REG-2696,Region 2696,Indiana,135040,13869,293.7991744038544,88781.54962664226,0.8556072476084027,Urban,52.85886400679359,14.533389799728191,23.905132830959275,484.79261108605914,0,19.182391529862816,9.507165524128366,51.769972718070164,419.29213756836515,4.977206430717489,0.6186656863668758,6.678915745705913,565.9358830227807,129.04486158943087,228.02028544324767,929,
REG-2697,Region 2697,Indiana,33791,51009,378.27210728887235,55629.463750087874,0.7875972547182535,Urban,53.43065598063064,8.024610580603024,31.425179524243433,883.7548155508191,3,9.957312485584307,6.863817449772925,63.13479716328936,254.5713206888278,11.964281967063117,1.237481230955464,4.861842528965211,627.723750314144,119.84888188657649,190.92615474019934,2773,
REG-2698,Region 2698,Indiana,37878,57362,642.6566258118984,55488.353607113844,0.4145737914473355,Urban,66.68024559996654,25.094471649724063,11.006659728522678,397.9457351831071,0,2.563131028812677,7.658311636798458,87.30460292332357,387.49520124247755,2.0520739189519905,1.850291693246606,4.835335815046665,525.9252924480677,125.69367198050678,238.99529797365344,477,
REG-2699,Region 2699,Indiana,137134,27866,715.9962862196077,40410.80452504634,0.8771682005100615,Urban,54.04876239497578,11.318293113495473,23.772180840894404,750.5572405820259,3,5.165820379005927,7.919611366093594,57.04077409476756,458.661168223932,4.034099238775855,2.305923974574117,9.470082485071785,544.6776488041293,116.07274595931842,213.1035599021967,1749,
REG-2700,Region 2700,Indiana,104843,13370,636.8004650375074,51487.20464299853,0.6505205186647068,Urban,61.64128839870704,30.071878601963064,48.08645886044473,361.64697131438385,1,6.527839583717267,9.957944596935473,51.62452855195211,181.07530426298564,8.755530330555382,1.4411347329346436,7.482817847996244,594.4942797742124,120.52133065452546,202.72916789089913,2323,
REG-2701,Region 2701,Indiana,115753,6603,460.76433940148036,58371.37174841766,0.8224510922822112,Urban,74.14905553425315,39.313697799757584,22.63458567361989,774.9750455636425,0,6.7898589024498595,7.842810415389175,78.04120971558194,207.7379870055528,2.0476966192194834,2.049726591713482,1.0803208075402901,525.3556656443205,123.75379875224894,235.56193802625415,607,
REG-2702,Region 2702,Indiana,135106,15202,328.2406678240634,89189.4612612457,0.6532726503380832,Rural,64.03443214000617,15.728384580817693,44.384482379664874,661.4096033921093,1,11.751788023276026,8.541444789854886,79.06961329026139,458.75468115415117,7.80650600456592,1.7595501230652721,7.065411107451645,583.7483309391187,135.19330021200204,231.59518074254134,757,
REG-2703,Region 2703,Indiana,124175,23635,193.93053343715079,58733.48029767146,0.737335205912034,Urban,42.87590237109847,23.736432890193548,15.734882220793583,988.1245637149641,0,14.711293961672567,7.447497817661765,86.81762249852706,243.2563884616998,11.971816813723137,2.013109954796859,6.481086073472813,624.6856066897913,117.59770497949768,188.251023747206,2840,
REG-2704,Region 2704,Indiana,70851,4931,545.157672515285,56385.968541097965,0.43550447610226883,Rural,53.6663456307703,34.60317755806276,19.540479395440514,646.9661720480603,2,12.337296086139043,5.7712315585445975,76.74494081094991,194.3145840223121,5.8286292474228425,0.8407600455047068,5.744629972681882,570.1802924965499,118.32314740163775,207.5188303747866,2055,
REG-2705,Region 2705,Indiana,79361,20018,660.1518107846938,59850.82412396162,0.8870422449951206,Urban,77.57012409135672,18.513864221295062,23.58569184430387,753.2205082339993,3,9.621422853161588,8.858510823708738,55.25168751296087,193.91135266551998,7.468965748094952,0.7527930701675773,2.7060999254315314,587.9735204657322,122.22827377945154,207.88057544264043,2039,
